gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,0.09859154929577466,1,1,0,0,0,0,0,1,0,0.6592039800995024,0.07429609969997693,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1,0.4507042253521127,1,0,1,0,1,0,1,1,0,0.5621890547263682,0.2809254558042926,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.16901408450704225,1,0,0,1,1,0,0,0,1,0.6069651741293532,0.1261077775213478,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.06517412935323383,0.0006923609508423722,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.26760563380281693,1,0,0,1,0,0,0,0,1,0.3338308457711442,0.11597622894068775,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.02816901408450704,0,0,0,0,0,1,0,0,0,0.12089552238805967,0.007310177705977384,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.16901408450704225,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.026078929148396032,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.5492957746478874,1,1,0,1,0,0,0,0,0,0.381592039800995,0.2723632587122086,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0.5915492957746479,1,1,1,0,0,1,0,1,1,0.5338308457711444,0.36401453957996766,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0.07042253521126761,1,0,0,1,1,0,0,1,1,0.7238805970149254,0.0591045465035772,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.9577464788732395,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.15654281098546044,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,1.0,1,1,1,1,1,0,1,1,0,0.9099502487562189,0.9358989153011771,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.010447761194029848,0.13546042003231018,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0.26760563380281693,1,0,1,1,0,1,1,0,1,0.7791044776119402,0.21726863604892685,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.323943661971831,1,1,0,0,0,0,0,0,1,0.05820895522388059,0.0656127394414955,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0.8169014084507042,1,1,0,1,1,1,1,1,1,0.92636815920398,0.7501673205631203,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,1.0,1,1,0,1,1,1,1,1,1,0.9353233830845772,0.925784675744288,0,1,0,0,0,1,1,0,0,0,0
0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.00022501730902377065,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,0.36619718309859156,1,0,1,0,0,1,1,1,1,0.8323383084577115,0.3072178629125317,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.18309859154929578,1,0,0,1,0,1,0,0,1,0.6149253731343283,0.1261827832910224,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,0.9859154929577465,1,1,1,0,1,0,1,1,0,0.8686567164179103,0.8523771059312255,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0.16901408450704225,1,0,0,0,0,0,1,0,1,0.5975124378109452,0.11714170320793908,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.6056338028169015,1,0,0,0,0,0,0,0,0,0.5034825870646765,0.33927417493653356,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0.4507042253521127,1,0,0,1,0,1,0,0,1,0.6139303482587065,0.30764481883221784,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,1.0,0,0,1,1,1,1,0,1,1,0.37014925373134333,0.48008308331410104,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0.6134328358208956,0.007050542349411494,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.25352112676056343,1,0,1,0,1,1,1,1,1,0.8791044776119402,0.2210535425801985,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.8873239436619719,1,0,0,1,1,1,1,1,1,0.8378109452736319,0.765670436187399,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.2761194029850746,0.007581352411723978,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.06965174129353235,0.00074428802215555,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0.8450704225352113,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.12755596584352644,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.06014885760443111,0,0,1,0,1,0,0,0,1,0,0
0,1,1,0,0.3098591549295775,1,1,0,0,0,0,0,1,0,0.682089552238806,0.22583083314101085,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.7887323943661972,0,0,1,1,1,0,1,1,1,0.4029850746268656,0.39448996076621273,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1.0,0,0,1,1,1,1,0,0,0,0.26865671641791045,0.3601430879298408,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0.9154929577464789,0,0,1,1,1,1,1,0,1,0.381592039800995,0.43507962150934687,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1,0.9014084507042254,1,1,0,1,1,1,1,1,1,0.6562189054726368,0.6122432494807293,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.09859154929577466,1,0,0,0,0,0,1,0,1,0.6144278606965173,0.06990537733671821,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0.5164179104477612,0.028796445880452347,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.06467661691542287,0.2097969074544196,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.0001615508885298867,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0.04225352112676056,1,0,0,0,0,1,0,0,0,0.31641791044776113,0.018526425109623816,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.15492957746478872,1,0,0,0,0,0,0,0,1,0.010945273631840807,0.0231421647819063,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0.323943661971831,0,0,1,0,0,0,1,1,1,0.3218905472636816,0.1465439649203785,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0.4225352112676057,1,0,1,0,1,1,1,1,1,0.6258706467661692,0.29159358412185554,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0.0,1,0,0,0,0,0,1,0,0,0.36766169154228856,0.0042003231017770605,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.4084507042253521,1,1,0,0,0,1,0,1,1,0.7129353233830846,0.31206438956842836,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.647887323943662,1,1,1,1,0,1,1,1,1,0.6671641791044776,0.47178052157858297,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.7464788732394366,1,1,1,1,0,1,1,1,1,0.8930348258706468,0.6625721209323794,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.6901408450704226,1,0,1,1,0,1,0,1,1,0.7487562189054726,0.5456612047080545,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0.6601990049751243,0.007592891760904685,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.17864066466651282,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.3943661971830986,1,1,0,0,0,0,0,0,0,0.06865671641791044,0.07883683360258482,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,0.014084507042253521,1,1,0,1,0,0,0,0,1,0.3597014925373134,0.010996999769213017,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.1267605633802817,0,0,0,0,0,1,0,0,1,0.1129353233830846,0.032339026078929155,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.23943661971830985,1,1,0,0,0,0,0,0,1,0.546268656716418,0.14852873297945998,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0.14084507042253522,1,0,0,1,0,0,1,1,1,0.763681592039801,0.1271059312254789,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.2112676056338028,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.030642741749365338,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.6800995024875621,0.730636972074775,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.9049751243781096,0.9069351488576045,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0.5633802816901409,1,0,1,0,0,1,1,1,1,0.5616915422885572,0.36566466651280866,1,0,0,0,1,0,0,1,0,0,0
1,1,1,0,0.9014084507042254,1,0,1,1,1,0,0,1,0,0.7577114427860697,0.7047484421878606,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0.16901408450704225,1,0,0,1,1,0,0,0,1,0.363681592039801,0.08221786291253173,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.04225352112676056,1,0,1,0,0,0,0,0,0,0.5681592039800994,0.029379183014078002,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.5633802816901409,1,1,0,0,1,0,0,1,0,0.46517412935323377,0.28998384491114704,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0.19718309859154928,1,0,0,1,0,0,0,0,1,0.5587064676616916,0.12179783060235402,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0.3014925373134328,0.0034329563812600964,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.5774647887323944,1,1,1,1,1,0,0,1,1,0.8034825870646766,0.4938437572120932,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0.7042253521126761,1,0,1,1,1,0,1,0,1,0.7487562189054726,0.5308966074313409,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.518905472636816,0.01481075467343642,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.0,0,0,0,1,0,0,1,0,0,0.218407960199005,0.0024694207246711286,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1,0.4366197183098592,1,1,0,1,1,1,1,1,0,0.6512437810945274,0.3016962843295638,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.015920398009950265,0.02010731594738057,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.9295774647887325,0,0,0,1,1,1,1,1,1,0.41094527363184075,0.47139395338102924,1,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0.8450704225352113,1,1,1,1,1,1,1,1,0,0.9636815920398009,0.8065255019616894,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.6901408450704226,1,1,1,1,1,1,1,1,0,0.9562189054726368,0.6660858527579046,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.26218905472636816,0.007125548119086083,1,0,0,1,0,0,0,1,0,0,1
1,1,1,0,0.3943661971830986,0,0,1,0,1,0,0,1,1,0.26616915422885573,0.1396088160627741,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.02816901408450704,0,0,0,0,1,0,0,1,1,0.22786069651741292,0.013085621970920839,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.16901408450704225,1,1,0,1,1,0,1,1,1,0.882089552238806,0.15526194322640202,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.7887323943661972,1,1,0,1,0,0,0,1,1,0.7124378109452736,0.5661839372259405,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.4225352112676057,0,0,1,1,0,1,0,1,1,0.3144278606965174,0.1732402492499423,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.619718309859155,1,1,1,1,1,1,1,1,0,0.9457711442786069,0.5785195015001154,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.8450704225352113,1,1,1,1,1,1,1,1,0,0.6950248756218904,0.6355815831987076,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.6901408450704226,1,1,0,0,0,0,0,0,0,0.06616915422885569,0.1357546734364182,0,0,1,0,0,1,1,0,0,0,0
1,1,0,0,0.25352112676056343,1,0,1,1,0,1,1,1,1,0.86318407960199,0.22945418878375262,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.1247172859450727,0,0,1,0,0,1,0,0,0,1,1
1,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,1,0.05970149253731341,0.1978017539810755,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0.2112676056338028,1,0,0,0,0,1,1,1,1,0.7582089552238807,0.17221324717285946,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.7887323943661972,1,0,1,1,0,1,0,0,1,0.4129353233830846,0.3959554581121625,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.06517412935323383,0.0006923609508423722,1,0,0,1,0,0,1,0,0,0,1
0,1,1,0,0.26760563380281693,1,1,0,1,0,1,1,1,0,0.8835820895522387,0.24847103623355646,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.5208955223880596,0.005977382875605816,0,1,0,1,0,0,0,0,0,1,1
0,0,1,0,0.056338028169014086,1,1,0,1,0,1,0,0,1,0.6681592039800995,0.04411493191783984,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.7183098591549296,1,1,0,1,1,0,1,1,1,0.863681592039801,0.6469016847449804,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.28169014084507044,1,0,1,1,0,0,0,1,1,0.46467661691542295,0.15243480267712903,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.18309859154929578,0,0,0,0,1,1,1,1,1,0.3656716417910447,0.08690860835448881,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.056338028169014086,1,0,0,1,0,0,0,0,0,0.32139303482587056,0.026073159473805677,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0.07042253521126761,1,0,1,1,0,0,0,0,0,0.36716417910447763,0.03509116085852758,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.1267605633802817,1,0,0,1,0,0,0,0,0,0.3278606965174129,0.05532540964689592,1,0,0,1,0,0,0,0,1,0,0
1,0,0,1,0.0,1,1,0,0,0,0,0,0,0,0.07114427860696515,0.0007615970459266094,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.943661971830986,1,1,1,0,0,0,0,0,0,0.36019900497512436,0.4233729517655204,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0.23943661971830985,1,0,0,0,1,0,1,1,0,0.7651741293532338,0.2032252480960074,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.295774647887324,1,1,0,0,0,0,0,0,1,0.5746268656716418,0.20364643434110316,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.26760563380281693,1,0,0,0,0,0,0,0,1,0.25970149253731345,0.10481767828294485,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0.5149253731343283,0.005908146780521578,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.09859154929577466,1,0,0,1,0,0,0,0,1,0.5597014925373134,0.06782252480960074,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.2646766169154229,0.048072928686822065,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0,0.323943661971831,1,1,0,0,0,0,0,0,1,0.5756218905472636,0.1954650357719825,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.47887323943661975,1,0,1,1,1,0,0,0,0,0.42736318407960205,0.23106392799446113,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0.3098591549295775,1,0,0,1,1,1,0,0,0,0.682089552238806,0.22178629125317334,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.07042253521126761,1,0,0,0,0,0,1,1,1,0.707462686567164,0.06335102700207708,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.15492957746478872,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.023257558273713362,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.00016732056312024,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.9859154929577465,1,0,0,0,1,0,0,0,0,0.5751243781094527,0.6251615508885299,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.47887323943661975,1,1,0,0,1,0,1,1,1,0.8213930348258706,0.3944957304408031,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.5492957746478874,1,1,0,0,1,0,1,1,1,0.5601990049751243,0.3458285252711747,1,0,0,1,0,0,0,0,1,0,0
1,0,0,1,0.0,1,0,1,0,0,0,0,0,1,0.5507462686567164,0.006323563351027001,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0.3098591549295775,1,0,0,0,0,0,1,1,1,0.464179104477612,0.17205169628432956,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0.04225352112676056,1,1,0,0,0,0,1,1,1,0.7681592039800995,0.04353796445880453,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.04225352112676056,1,0,0,0,1,1,0,1,1,0.7179104477611941,0.03898569120701593,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.943661971830986,0,0,0,1,1,1,1,1,0,0.41840796019900495,0.47198246018924533,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0.5211267605633804,1,1,0,1,0,0,0,0,1,0.6328358208955223,0.36036233556427416,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1,0.7183098591549296,1,1,0,0,0,0,0,0,0,0.06517412935323383,0.13966074313408725,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0.4366197183098592,1,1,0,0,0,0,0,0,1,0.5636815920398011,0.26362220170782363,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.3943661971830986,1,0,0,0,1,1,1,1,0,0.5701492537313433,0.2348949919224556,1,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0.5211267605633804,1,1,0,1,0,0,1,1,0,0.8248756218905472,0.42961573967228245,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,0.6619718309859155,1,1,1,0,1,0,1,1,1,0.6019900497512437,0.42276136625894295,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.009950248756218888,5.192707131317781e-05,0,0,1,1,0,0,1,0,0,0,0
1,0,0,0,0.295774647887324,1,0,1,0,0,1,0,1,1,0.7044776119402985,0.2154915762750981,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.5915492957746479,1,1,1,1,1,1,1,1,0,0.96318407960199,0.5626932840987768,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0.056338028169014086,1,0,0,0,0,0,0,0,1,0.508457711442786,0.03724901915531965,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.056338028169014086,1,0,0,0,0,0,1,0,1,0.6203980099502486,0.04578236787445188,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.7042253521126761,1,1,1,1,0,1,1,1,0,0.9134328358208955,0.654004154165705,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.9859154929577465,1,0,0,0,0,0,0,0,1,0.01641791044776117,0.15420032310177706,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.5211267605633804,1,0,1,1,0,1,1,1,0,0.617412935323383,0.3507789060696977,1,0,0,0,1,0,0,1,0,0,1
0,1,1,0,0.323943661971831,1,0,0,0,1,0,1,1,1,0.7452736318407961,0.2552792522501731,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.47887323943661975,1,1,0,0,0,1,1,0,1,0.7288557213930348,0.3712843295638126,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,0.7464788732394366,1,1,1,1,0,1,1,1,0,0.6388059701492538,0.499803831063928,1,0,0,0,1,0,1,0,0,0,1
1,0,1,1,1.0,0,0,0,1,1,1,1,1,1,0.41542288557213924,0.48986845141933993,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2641791044776119,0.003000230786983614,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,0.11267605633802817,1,0,1,0,0,0,0,0,0,0.30199004975124377,0.04656127394414956,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0.9577464788732395,0,0,1,1,0,1,1,1,1,0.4159203980099502,0.4797945995845834,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.7183098591549296,1,1,0,1,0,1,1,1,1,0.8402985074626866,0.5907339026078929,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0.14084507042253522,1,0,0,0,0,1,1,0,1,0.6432835820895523,0.09938264481883222,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5184079601990049,0.013876067389799216,0,1,0,1,0,0,0,0,1,0,1
1,1,1,1,0.3802816901408451,0,0,0,0,0,0,1,0,1,0.17562189054726368,0.11018347565197323,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,0.22535211267605634,1,1,0,0,1,0,0,0,1,0.6407960199004975,0.16746480498499886,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.47887323943661975,1,0,0,0,0,0,0,0,1,0.015920398009950265,0.08314678052157859,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.09859154929577466,1,0,0,0,0,0,0,0,1,0.009452736318407956,0.016518578352180936,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.6338028169014085,1,1,0,1,1,0,1,0,1,0.7626865671641792,0.5082102469420724,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.08450704225352114,1,1,0,0,0,0,0,0,1,0.553233830845771,0.05682552504038773,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.014084507042253521,1,1,0,0,1,0,0,0,0,0.6203980099502486,0.015808908377567505,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.943661971830986,1,1,0,1,1,1,0,1,1,0.572636815920398,0.6087179783060235,1,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.5915492957746479,1,1,0,1,1,0,1,1,1,0.8592039800995025,0.5470863143318717,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0.943661971830986,1,1,1,1,1,1,1,1,1,0.6955223880597016,0.7073217170551581,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0.49295774647887325,1,0,0,1,0,0,1,1,1,0.7616915422885572,0.4092834064158781,0,1,0,1,0,0,0,1,0,0,0
0,0,1,0,0.8732394366197184,1,1,0,1,1,0,1,1,1,0.8472636815920399,0.7597738287560581,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.4366197183098592,1,0,0,1,0,1,0,0,0,0.3621890547263681,0.20901223171013156,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,0.9859154929577465,1,1,1,1,1,1,1,1,0,0.6716417910447761,0.7160166166628202,1,0,0,0,0,1,0,1,0,0,0
1,0,1,1,0.9154929577464789,1,1,1,1,1,0,0,0,1,0.4895522388059702,0.5180994691899377,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.8732394366197184,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.15109046849757676,0,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0.5633802816901409,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.09764597276713594,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.535820895522388,0.0061504731133164075,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,1,1,1,0.7179104477611941,0.017239787675975074,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.971830985915493,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.14824601892453265,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.3098591549295775,0,0,0,0,0,0,1,1,1,0.2656716417910448,0.11286060466189708,1,0,0,1,0,0,0,0,1,0,0
1,1,1,0,0.8873239436619719,1,0,1,1,1,0,0,1,0,0.7835820895522387,0.7399146088160627,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0.5070422535211268,1,1,1,0,1,1,0,0,1,0.4432835820895522,0.2607835218093699,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.26218905472636816,0.07645972767135933,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0.08450704225352114,1,0,0,0,0,0,1,1,1,0.7054726368159204,0.06410685437341335,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.04225352112676056,1,1,0,1,1,0,0,0,1,0.6621890547263681,0.04074544195707362,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.28169014084507044,0,0,1,0,0,0,1,0,1,0.23532338308457706,0.0947726748211401,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,1,1,0.6169154228855721,0.09545349642280176,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.2112676056338028,1,1,1,0,0,0,0,0,1,0.3567164179104477,0.10041541657050543,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0.8873239436619719,1,1,0,1,0,1,1,1,1,0.8656716417910447,0.7852065543503346,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.36619718309859156,0,0,1,0,0,0,0,0,0,0.12437810945273631,0.09073390260789292,1,0,0,1,0,0,0,1,0,0,1
0,0,1,1,0.5774647887323944,1,1,1,0,0,0,1,1,0,0.7845771144278606,0.46133741057004385,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.056338028169014086,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.0074948072928686825,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.5633802816901409,1,0,0,1,0,1,1,1,1,0.8014925373134327,0.4546907454419571,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,0.8028169014084507,1,0,0,0,1,0,0,0,0,0.3189054726368159,0.3299965381952458,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.647887323943662,1,0,0,0,0,0,0,0,1,0.02288557213930348,0.10695822755596586,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.23943661971830985,1,0,0,0,0,1,0,0,1,0.5736318407960199,0.15627163627971383,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0.056338028169014086,1,0,0,0,1,0,1,1,0,0.7786069651741293,0.05466766674359567,0,1,0,1,0,0,1,0,0,0,1
0,0,1,0,0.3098591549295775,1,0,1,0,0,0,0,1,1,0.4149253731343284,0.16007385183475653,1,0,0,1,0,0,1,0,0,0,0
